otu name,16rRNA,Kingdom,Phylum,Class,Order,Family,Genus,Species,AK001,AK002,AK003,AK004,AK005,AK006,AK007,AK008,AK009,AK010,AK011,AK012,AK013,AK014,AK015,AK016,AK017,AK018,AK019,AK020,AK021,AK022,AK023,AK024,AK025,AK026,AK027,AK028,AK029,AK030,AK031,AK032,AK033,AK034,AK035,AK036,AK037,AK038,AK039,AK040,AK041,AK042,AK043,AK044,AK045,AK046,AK047,AK048,AK049,AK050,AK051,AK052,AK053,AK054,AK055,AK056,AK057,AK058,AK059,AK060,AK061,AK062,AK063,AK064,AK065,AK066,AK067,AK068,AK069,AK070,AK071,AK072,AK073,AK074,AK075,AK076,AK077,AK078,AK079,AK080,AK081,AK082,AK083,AK084,AK085,AK086,AK087,AK088,AK089,AK090,AK091,AK092,AK093,AK094,AK095,AK096,AK097,AK098,AK099,AK100,AK101
OTU_6900,uncultured microcella sp. ,k__bacteria,p__actinobacteria,c__actinobacteria,o__actinomycetales,f__microbacteriaceae,g__microcella,s__microcella spp.,0.77815125,0.84509804,0.477121255,1.591064607,0.698970004,1.041392685,0.301029996,0,0.477121255,0,0.84509804,0.77815125,0.301029996,0.84509804,0.301029996,1.230448921,1.819543936,0.698970004,0.698970004,1.851258349,1,0.698970004,0.477121255,0.477121255,2.721810615,0,0.477121255,0.698970004,1.255272505,0.477121255,1.380211242,1.579783597,0.301029996,0.903089987,0.602059991,0,1.963787827,1.230448921,0.84509804,0.301029996,1.643452676,2.29666519,1.278753601,0.477121255,0,0,0.698970004,0.301029996,1.146128036,0.477121255,1.079181246,1.414973348,0,0,0,0.477121255,0.301029996,0,1.568201724,1.230448921,1.146128036,1.278753601,1.230448921,0.77815125,0,1.977723605,1.301029996,0,0,0.301029996,0.301029996,0,0,0,0.602059991,0.301029996,0.301029996,0,0,1.113943352,1.462397998,0.301029996,0.301029996,0.698970004,0,0.477121255,0,0,0,0,0.477121255,0.301029996,0,0.477121255,0,0,0,0,0,0.477121255,0
OTU_252,uncultured cytophaga sp. ,k__bacteria,p__bacteroidetes,c__cytophagia,o__cytophagales,f__cytophagaceae,g__cytophaga,s__cytophaga spp.,0.301029996,0,0,0,0,0.602059991,0.602059991,0,0,0,0,0,0.301029996,0.301029996,0.602059991,0.301029996,0.301029996,0.301029996,0,0.477121255,1.146128036,1.278753601,1,0.301029996,0.477121255,0.698970004,0.477121255,0.903089987,1.079181246,0.698970004,0.84509804,0.84509804,0.698970004,0.954242509,1.342422681,0.301029996,0.77815125,0.477121255,0.698970004,0.301029996,1.176091259,0.84509804,2.803457116,1.653212514,0.301029996,0.301029996,0.301029996,0,0.301029996,0,0,1.113943352,0.602059991,0.477121255,0.903089987,0.301029996,0.77815125,0.602059991,1.982271233,1.579783597,1.880813592,1.662757832,2.086359831,1,1.531478917,1.819543936,2.096910013,3.452859336,0.77815125,0,0.477121255,0,0,0.477121255,0.84509804,0.602059991,0.903089987,0,0,0.477121255,0.477121255,0.698970004,0.84509804,0.301029996,0,0.301029996,0,0,0.602059991,0.477121255,0.477121255,0.301029996,0,0.77815125,0.301029996,0.602059991,0.301029996,0,0,0.477121255,0.477121255
OTU_483,methyloferula sp. pamc26571 ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__beijerinckiaceae,g__methyloferula,s__methyloferula sp.,0.602059991,0.698970004,0,0.301029996,2.62838893,2,0.301029996,0.698970004,0.954242509,1,2.818885415,2.064457989,0,2.136720567,0.477121255,2.170261715,0.477121255,0.602059991,0.698970004,0.602059991,0.698970004,0.477121255,1.176091259,0.77815125,0.602059991,1.204119983,0.602059991,0.954242509,1.041392685,0.903089987,1.113943352,0.954242509,0.301029996,1.113943352,1.322219295,0.602059991,1.146128036,0,0.698970004,0.602059991,0.903089987,0.77815125,1.204119983,0.903089987,0.301029996,0.602059991,0.698970004,0.602059991,0.301029996,0,0.84509804,2.67669361,0,1.079181246,0.602059991,0.602059991,0.477121255,0.477121255,0.301029996,0.477121255,1.146128036,0.698970004,0.84509804,0.477121255,0.301029996,0,0.954242509,0,0,0,0.698970004,0,0,0,0.602059991,0,0,0,0,0,0,0.301029996,0.301029996,0.77815125,0.301029996,0.602059991,0,0,0.954242509,0,0,0,0.301029996,0.477121255,0,0.698970004,0,0,0,0.698970004,0.301029996
OTU_1863,ay268170.1 pandoraea pnomenusa str. ccug 38742  ,k__bacteria,p__proteobacteria,c__betaproteobacteria,o__burkholderiales,f__burkholderiaceae,g__pandoraea,s__pandoraea pnomenusa,0.77815125,0.77815125,0,0.301029996,0,0.954242509,1,0,0.301029996,0,0.301029996,0.301029996,1.431363764,0.954242509,0,0,0,1.568201724,0,0.301029996,0.77815125,0.301029996,0.602059991,0,0.301029996,0.301029996,0.477121255,0.602059991,0.698970004,0.602059991,0.301029996,0,2.176091259,0.903089987,0.301029996,0.301029996,1.113943352,0,1.079181246,0,0,0,0.477121255,0,1.69019608,0.301029996,0.301029996,0,0.301029996,0,0.301029996,0.477121255,1.414973348,0.477121255,1.204119983,0.477121255,0.77815125,1.301029996,0.903089987,0.698970004,0.477121255,0.954242509,1.397940009,0.301029996,1,0.954242509,0.84509804,0.77815125,1.414973348,0.477121255,1.531478917,0.301029996,0.477121255,0.301029996,1.342422681,0.602059991,1.146128036,0.301029996,0.301029996,0.301029996,0.301029996,1.079181246,0.477121255,0.903089987,0.301029996,1.672097858,0.77815125,1.653212514,0.301029996,1.301029996,0.602059991,1.113943352,0.477121255,0.477121255,0.698970004,2.773054693,0.477121255,0,0,0.954242509,0.301029996
OTU_9727,eu177512.1 nearly full lengh symbiotic and non_symbiotic strains thai soybean soil isolate ns23bradyrhizobiaceae str. ns23  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__bradyrhizobiaceae,g__rhodopseudomonas,s__rhodopseudomonas spp.,0,0.698970004,0,0,0.301029996,0.602059991,0,0,0.301029996,1.880813592,0.477121255,0.602059991,0,2.100370545,0,0,0.477121255,0,0.477121255,0,0.477121255,0.301029996,0.84509804,0,0,0.602059991,0,0.954242509,0.477121255,0.301029996,0.698970004,0.301029996,0,0.301029996,0.301029996,0,0,0.301029996,0.477121255,0.477121255,0.477121255,0.477121255,0,0.477121255,0,0.301029996,0,1.447158031,0,0.301029996,0.301029996,1.934498451,1.079181246,1.361727836,1.230448921,1.792391689,1.255272505,3.259832699,1.255272505,1.278753601,1.591064607,1.079181246,1.431363764,0.477121255,1.041392685,1.230448921,1.322219295,1.230448921,0.602059991,0,1.255272505,0.698970004,0.301029996,0,1.204119983,0.602059991,0.77815125,0,0.301029996,0.301029996,0,0.301029996,1.230448921,0.954242509,0.602059991,0.77815125,1.113943352,1,1.301029996,0.903089987,0.77815125,0.301029996,0.301029996,0.84509804,0,1.556302501,0.477121255,0,0,1.079181246,0.77815125
OTU_331,uncultured rhodopirellula sp. ,k__bacteria,p__planctomycetes,c__planctomycetia,o__planctomycetales,f__planctomycetaceae,g__rhodopirellula,s__rhodopirellula spp.,0.602059991,0,0,0,0,0.698970004,0,0,0,0,0.477121255,0,0,0,0,0.477121255,0,0.301029996,0,0.903089987,1.716003344,0.602059991,1.579783597,0,0.301029996,1.755874856,0.698970004,2.120573931,1.681241237,0.77815125,0.903089987,2.257678575,0.698970004,1.799340549,1.301029996,0.301029996,2.068185862,0.301029996,0.477121255,0.301029996,1.322219295,2.418301291,2.401400541,1.662757832,0,0,0.77815125,0,0,0,0.301029996,0.698970004,0.301029996,0.477121255,0.301029996,0,0.77815125,0,2.139879086,2.989894564,1.041392685,2.214843848,1.806179974,0.903089987,1.380211242,2.045322979,2.579783597,1.322219295,0.602059991,0.602059991,1.176091259,0,0,0.301029996,0.602059991,0,0,0.301029996,0,0,0,0.477121255,0.698970004,0,0,0,0,0,0,0.477121255,0.698970004,0,0.301029996,0.301029996,0,0.903089987,0,0,0,0,0.301029996
OTU_14839,af465839.1 porphyrobacter tepidarius str. dsm 10594  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__erythrobacteraceae,g__porphyrobacter,s__porphyrobacter tepidarius,0.602059991,0,0.954242509,0.477121255,0.301029996,0.477121255,0,0.602059991,0,0.477121255,0,0,0.301029996,0,0.301029996,1.204119983,0.301029996,0,0.301029996,0.477121255,2.029383778,0,2.117271296,0.301029996,0.301029996,1.51851394,0.84509804,1.568201724,2.46834733,0.602059991,1.653212514,0.602059991,1.880813592,2.056904851,1.041392685,0.301029996,1.079181246,0,0.477121255,0,1.278753601,0.698970004,1,1.322219295,0.477121255,0,0.602059991,0,0.301029996,0.301029996,0.602059991,1,0.77815125,0.477121255,1.041392685,0,0,0.477121255,2.586587305,0.84509804,1.505149978,1.77815125,1.892094603,0,1.079181246,1.77815125,2.130333768,1.73239376,0.301029996,0.477121255,1,0,0.477121255,0,0.84509804,0.301029996,0.477121255,0,0,0.477121255,0.301029996,0,0.698970004,0.698970004,0,0,0.602059991,0,0.301029996,0.477121255,0.477121255,0,0,0.698970004,0,0.301029996,0,0,0,0,0.477121255
OTU_4606,aj227784.1 brevundimonas subvibrioides str. cb81  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__caulobacterales,f__caulobacteraceae,g__brevundimonas,s__brevundimonas subvibrioides,0,0.301029996,0,0.301029996,0.602059991,0.698970004,0,0.602059991,0.301029996,0,0.698970004,0,0.301029996,2.283301229,0,0.77815125,0,0.477121255,0,1.113943352,0.954242509,0,0.77815125,0.301029996,0,1.041392685,0.301029996,0.954242509,0.77815125,0.301029996,0.698970004,0.602059991,2.257678575,1.079181246,1.079181246,1.079181246,0.77815125,0.301029996,0,0.301029996,0.477121255,0.301029996,0.477121255,0.698970004,0,0.477121255,0.477121255,0.602059991,0.477121255,0.477121255,0.301029996,1.544068044,0.477121255,1.079181246,0.903089987,0.698970004,0.477121255,1.146128036,1.204119983,0.698970004,1.380211242,0.954242509,0.903089987,0.77815125,0.84509804,1,1.176091259,0.954242509,0.602059991,0.477121255,0.903089987,0,0.602059991,0,0.954242509,0.477121255,0.954242509,0.301029996,0.301029996,0.698970004,0.301029996,0.301029996,0.77815125,0.301029996,0.301029996,0.301029996,1.886490725,0,0.602059991,2.643452676,2.212187604,0,1.491361694,0.602059991,0,0.698970004,0,0,0,0.477121255,0.477121255
OTU_478,uncultured lysobacter sp. ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__xanthomonadales,f__xanthomonadaceae,g__lysobacter,s__lysobacter spp.,0.602059991,0.477121255,1,0.301029996,0.301029996,0.477121255,0.301029996,0,0,0.301029996,0.477121255,0.301029996,0.477121255,2.604226053,0.477121255,0,0,0,0.301029996,1.633468456,0.77815125,0.77815125,1.079181246,0,0,0.477121255,0,1,0.698970004,0,0.698970004,0,0.477121255,1.041392685,0.954242509,0,0,0,0.301029996,0.602059991,0.477121255,0.477121255,0.477121255,1.204119983,0,0.477121255,0.477121255,0.477121255,0,0,0.602059991,0.602059991,0.477121255,0,0.77815125,0.602059991,0.602059991,0.77815125,1.462397998,0.903089987,0.84509804,1.041392685,1.431363764,0.698970004,1.361727836,1.146128036,1.662757832,0.301029996,0.84509804,0.77815125,2.187520721,0.77815125,0.954242509,0.602059991,1.041392685,0.602059991,0.698970004,0,0.301029996,0.301029996,0.301029996,0.477121255,1.255272505,0,0.301029996,0.602059991,1.799340549,0.301029996,0.301029996,0.477121255,2.012837225,0.477121255,0.77815125,2.865103975,0.602059991,1.431363764,0.698970004,0,0,0.602059991,0
OTU_14322,altererythrobacter namhicola ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__erythrobacteraceae,g__altererythrobacter,s__altererythrobacter namhicola,0.301029996,0,0,0,0.301029996,0.301029996,0.301029996,0.602059991,0,0,0.301029996,0.301029996,0.477121255,0.301029996,0,0.903089987,0.301029996,0,0.698970004,0.477121255,1.602059991,0.477121255,1.397940009,0.602059991,0,1.556302501,0.698970004,2.245512668,0.84509804,0.301029996,0.84509804,1.079181246,0.84509804,1.431363764,1.633468456,0,1.079181246,0,0,0.301029996,0.77815125,0.77815125,1.278753601,1.322219295,1.579783597,0.301029996,1.770852012,0.477121255,0,0.301029996,0.77815125,0.77815125,0.77815125,0.477121255,0.77815125,0.77815125,0.301029996,0.84509804,1.51851394,1.079181246,1.886490725,1.176091259,1.414973348,0.301029996,1.568201724,2.958085849,2.133538908,1.255272505,0.77815125,0,0.301029996,0.301029996,0.477121255,0,1.113943352,0,0,0,0.477121255,0,0.301029996,0,0.698970004,0.698970004,0,0.301029996,0.903089987,0.602059991,0,0.477121255,0.602059991,0,0,0.477121255,0,0.698970004,0.301029996,0,0,0.698970004,0.477121255
OTU_14137,ay151394.1 novosphingobium subarcticum lh128  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__sphingomonadaceae,g__novosphingobium,s__novosphingobium subarcticum,0.602059991,0.602059991,0.301029996,2.33243846,0.602059991,1.041392685,0.602059991,2.278753601,0.301029996,0,1.662757832,0.698970004,0.301029996,0.84509804,0.301029996,1.806179974,0.301029996,2.086359831,0.301029996,1.230448921,1.361727836,0.698970004,1.176091259,1,0,1.255272505,0.903089987,1.301029996,1.995635195,2.045322979,1.380211242,0.84509804,1.079181246,1.672097858,1.361727836,0.301029996,0.903089987,0.301029996,0.84509804,0.477121255,0.602059991,0.602059991,1.531478917,0.954242509,0.602059991,0.698970004,1,0.477121255,0.301029996,0,2.568201724,2.252853031,0.301029996,0.602059991,0.301029996,0.301029996,0,0.301029996,0.77815125,0.301029996,1.342422681,0.301029996,0.477121255,0,0.477121255,0.477121255,0.903089987,0.477121255,0,0.477121255,0,0,0,0,0.477121255,0,0.602059991,0,0,0.301029996,0,0,0.477121255,0,0,0,1.919078092,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0
OTU_371,uncultured cytophaga sp. ,k__bacteria,p__bacteroidetes,c__cytophagia,o__cytophagales,f__cytophagaceae,g__cytophaga,s__cytophaga spp.,0.301029996,0,0.301029996,0,0,0.301029996,0.477121255,0,0,0,0,0,0.301029996,0.301029996,0.602059991,0,0,0.301029996,0.301029996,0.301029996,1.301029996,0.698970004,1.342422681,0,0,0.77815125,0.698970004,1.079181246,0.77815125,0.903089987,0.903089987,1.079181246,0.477121255,1,1.322219295,0.301029996,1,0.301029996,0.477121255,0.477121255,2.57634135,2.033423755,1.113943352,0.602059991,0,0.301029996,0.301029996,0.477121255,0,0.477121255,0.301029996,0.903089987,0.77815125,0.301029996,0.698970004,0.301029996,0.602059991,0.77815125,2.598790507,1.707570176,1.491361694,2.580924976,3.043755127,0.698970004,1.447158031,1.880813592,1.903089987,1.322219295,0.84509804,0.301029996,0.477121255,0.301029996,0.77815125,0.301029996,0.954242509,0.477121255,0.301029996,0.301029996,0,0.301029996,0.602059991,0.301029996,0.477121255,0.301029996,0.301029996,0.602059991,0.301029996,0.301029996,0.477121255,0.477121255,0,0.477121255,0,0.77815125,0.477121255,0.602059991,0,0,0,0.301029996,0.77815125
OTU_16984,uncultured rhodovulum sp. ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhodobacterales,f__rhodobacteraceae,g__rhodovulum,s__rhodovulum spp.,0.77815125,0,0.301029996,0.301029996,0.602059991,0.698970004,0.477121255,0,0,0.477121255,0.602059991,0.301029996,0.477121255,0.477121255,0,0.698970004,0.301029996,0,0.698970004,0.602059991,1.662757832,1.959041392,1.602059991,0.477121255,0.301029996,1.662757832,1.959041392,1.707570176,1.51851394,0.477121255,1.204119983,1.73239376,0.954242509,1.505149978,2.767897616,0.602059991,1.380211242,0.301029996,0.477121255,0.301029996,1.255272505,1.633468456,1.69019608,2.416640507,0.301029996,0.954242509,1.113943352,0.903089987,0.301029996,0.602059991,0.602059991,0.698970004,0.301029996,0,0.301029996,0.477121255,0.477121255,0,0.77815125,0.698970004,0.954242509,0.84509804,0.477121255,0.301029996,1.602059991,0.77815125,0.477121255,1.716003344,0.301029996,0,1.995635195,0,0.301029996,0,1.041392685,0.301029996,0.301029996,0,0,0,0,0,0.301029996,0.301029996,0,0.301029996,0.301029996,0,0.477121255,0,0,0,0.301029996,0.477121255,0,0.477121255,0,0,0,0.301029996,0
OTU_392,ay178860.1 fulvimarina pelagi str. htcc2506  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__aurantimonadaceae,g__fulvimarina,s__fulvimarina pelagi,0.77815125,0.301029996,0.698970004,0.477121255,0.903089987,0.77815125,0.301029996,0.84509804,0,0.698970004,1.146128036,0.77815125,0.477121255,1.230448921,0.301029996,3.245759356,0.698970004,0.698970004,0.954242509,0.903089987,1.531478917,0.903089987,1.462397998,0.77815125,0.602059991,1.643452676,0.903089987,1.462397998,1.380211242,0.84509804,1.176091259,0.954242509,1.079181246,1.568201724,1.612783857,0.477121255,1.230448921,0.77815125,0.903089987,0.77815125,1.301029996,0.903089987,1.447158031,1.397940009,0,0.698970004,1,0.602059991,0.301029996,0.602059991,0.903089987,0.954242509,0,0.301029996,0,0.301029996,0,0,0.698970004,0.903089987,0.698970004,0.698970004,0.477121255,0,0.477121255,0.477121255,0.602059991,0.301029996,0,0.301029996,0,0.301029996,0,0.301029996,0.602059991,0.301029996,0.301029996,0.301029996,0,0.301029996,0,0,0,2.475671188,0,0.301029996,0,0,0.602059991,0.301029996,0,0,0,0.477121255,0,0.301029996,0,0,0,0.477121255,0.477121255
OTU_10545,uncultured bacillus sp. ,k__bacteria,p__firmicutes,c__bacilli,o__bacillales,f__bacillaceae,g__bacillus,s__bacillus spp.,2.599883072,0.84509804,0.77815125,1.041392685,0.602059991,2.021189299,0.602059991,0.301029996,1.301029996,0,0,1.041392685,0.477121255,1,0,0.77815125,2.752816431,0,0.602059991,1.556302501,0.602059991,1.278753601,0.602059991,0,0.77815125,0.301029996,0.477121255,1.113943352,0.477121255,0,0.301029996,0.477121255,0.954242509,0.698970004,0.77815125,1.146128036,0.301029996,0.477121255,0.477121255,0.602059991,0.84509804,0.477121255,0.77815125,0.602059991,0.602059991,0.903089987,0.602059991,0.477121255,0.477121255,0.477121255,0.84509804,0.602059991,1.176091259,1.602059991,0.301029996,0.301029996,0,0,0.84509804,0.477121255,0.77815125,0.477121255,1,0.602059991,0,0.301029996,0.477121255,0.698970004,0.477121255,0.477121255,0,0.301029996,0.477121255,0.602059991,1,0.602059991,2.158362492,0.301029996,0,1.113943352,0,0.301029996,1,0.477121255,1.204119983,0,0.602059991,1.73239376,0,0,0.477121255,0.301029996,0,0.301029996,0,1.301029996,0.301029996,0,0,0,0
OTU_634,uncultured synechococcus sp. ,k__bacteria,p__cyanobacteria,c__cyanobacteria,o__chroococcales,f__chroococcales,g__synechococcus,s__synechococcus spp.,0.84509804,0.698970004,0.602059991,0.301029996,0.477121255,1,0,0.477121255,0.477121255,0,0.602059991,0.477121255,0.77815125,0.602059991,0.301029996,0.477121255,0.301029996,0,1.204119983,1.602059991,2.583198774,1.785329835,3.561459171,2.530199698,0.698970004,1.662757832,1.982271233,2.5774918,0.698970004,1.973127854,1.380211242,1.361727836,1.079181246,3.005609445,2.968949681,1.230448921,1.079181246,0.301029996,1.079181246,0.477121255,1.447158031,1.278753601,1,0.903089987,0,0.602059991,1.477121255,1,0.477121255,0.477121255,0.954242509,0.301029996,0,0,0.477121255,0,0,0.602059991,0.477121255,0,0.301029996,0,0.301029996,0.477121255,2.100370545,0,0.77815125,0,0.301029996,0,0.477121255,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0
OTU_14172,uncultured ruegeria sp. ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhodobacterales,f__rhodobacteraceae,g__ruegeria,s__ruegeria spp.,0.477121255,0.301029996,0.301029996,0.301029996,0,1.041392685,0,0.301029996,0.301029996,0,0.301029996,0.301029996,0.477121255,0,0,0.84509804,0.477121255,0.301029996,0.301029996,0.602059991,1.698970004,0.84509804,1.414973348,1,0,1.278753601,0.903089987,1.544068044,1.380211242,0.77815125,1.146128036,0.77815125,0.903089987,1.69019608,1.968482949,0.698970004,1,2.1430148,2.021189299,1.041392685,1.230448921,1.447158031,2.285557309,2.012837225,0,1,1.903089987,0.84509804,0,0.301029996,0.477121255,0.903089987,0,0.477121255,0,0,0,0,1.041392685,2.269512944,1.748188027,1.380211242,1.230448921,0.477121255,1.447158031,1.826074803,1.361727836,1.982271233,0.301029996,0,0.301029996,0,0.301029996,0,0.477121255,0,0.301029996,0,0,0.301029996,0,0.301029996,0,0,0.301029996,0,0,0,0,0,0,0.301029996,0,0.301029996,0,0.301029996,0,0,0,0.301029996,0
OTU_548,candidatus alysiosphaera europeae ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__alphaproteobacteria,f__alphaproteobacteria,g__candidatus alysiosphaera,s__candidatus alysiosphaera europeae,0.477121255,0,0,0.301029996,0.477121255,0.602059991,0,0.301029996,0,0,0.903089987,0.477121255,0,0.301029996,0,0.77815125,0.477121255,0,0.301029996,0.602059991,1.361727836,0.77815125,2.053078443,0.477121255,0.301029996,1.397940009,0.698970004,0.477121255,0.954242509,0.301029996,0.477121255,0,0.477121255,1.643452676,0.77815125,0,0.698970004,0.477121255,2.206825876,0.698970004,2.184691431,2.037426498,1.113943352,1.579783597,0,0.77815125,0.698970004,0.477121255,0,0,0.477121255,0.954242509,0.477121255,0.477121255,0.698970004,0.477121255,0.477121255,0,2.155336037,2.632457292,2,2.155336037,1.924279286,0.477121255,0.698970004,1.301029996,1.612783857,2.212187604,0.301029996,0,0.77815125,0.301029996,0.477121255,0.477121255,0.698970004,0,0.477121255,0.477121255,0.301029996,0,0,0,1,0.301029996,0.602059991,0.301029996,0.477121255,0.301029996,0.301029996,0.602059991,0,0,0,0.698970004,0,0.477121255,0,0,0,0.301029996,0.301029996
OTU_424,uncultured pseudomonas sp. ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__pseudomonadales,f__pseudomonadaceae,g__pseudomonas,s__pseudomonas spp.,0.301029996,0.477121255,0.301029996,0,0.301029996,0,0,0.301029996,0,0,0.301029996,0.477121255,0.477121255,0,0.301029996,0.477121255,0.301029996,0,0.602059991,0,0.84509804,0.477121255,0.477121255,0.602059991,0.301029996,0.301029996,0,0.903089987,1.414973348,0,0.301029996,0,0.602059991,0.698970004,0.301029996,0,0.301029996,0.477121255,0.477121255,0,0.84509804,0.698970004,2.389166084,1.707570176,0,0,0.477121255,0,0,0,0.301029996,1.146128036,0.84509804,0.602059991,0.954242509,0.301029996,0.84509804,0.477121255,1.963787827,1.491361694,1.544068044,1.591064607,1.86332286,0.84509804,0.903089987,2.303196057,1.681241237,3.274157849,1.397940009,0.301029996,1.447158031,0.602059991,0.84509804,0.301029996,0.77815125,0.77815125,0.477121255,0.301029996,0.477121255,0.301029996,0.77815125,0.698970004,0.84509804,0.602059991,0,0.602059991,0.301029996,0.77815125,0.698970004,1.322219295,0.602059991,0,0.954242509,0.954242509,0.477121255,1.146128036,0.301029996,0,0,0.698970004,0.301029996
OTU_174,lewinella sp. 13_9_b8 ,k__bacteria,p__bacteroidetes,c__sphingobacteriia,o__sphingobacteriales,f__saprospiraceae,g__lewinella,s__lewinella sp.,0.77815125,0.903089987,0.477121255,0.77815125,0,0.903089987,0.477121255,0.477121255,0,0,0,0.77815125,0.698970004,0.84509804,0.698970004,0.84509804,0.477121255,0,0.903089987,0.954242509,1.963787827,1.986771734,1.672097858,2.515873844,0.84509804,2.204119983,1.86332286,2.123851641,1.505149978,1.792391689,2.127104798,2.103803721,1.62324929,1.792391689,2.403120521,2.921166051,3.689663965,0.84509804,1.176091259,1.041392685,1.69019608,1.146128036,1.431363764,1.491361694,1.748188027,1.301029996,1.643452676,1.491361694,0.301029996,0.301029996,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_312,lewinella cohaerens ,k__bacteria,p__bacteroidetes,c__sphingobacteriia,o__sphingobacteriales,f__saprospiraceae,g__lewinella,s__lewinella cohaerens,0.477121255,0.301029996,0,0.602059991,0.301029996,0.84509804,0,0.301029996,0.477121255,0.301029996,0,0.77815125,0,0.602059991,0.301029996,0.477121255,0.602059991,0,0.954242509,0.602059991,1.785329835,2.413299764,1.462397998,1.041392685,0.477121255,2.531478917,1.51851394,2.403120521,2.324282455,2.298853076,2.181843588,2.457881897,2.765668555,1.69019608,1.991226076,0.602059991,1.826074803,0.301029996,0.77815125,1,1.342422681,1,1.397940009,1.301029996,1.204119983,0.84509804,2.798650645,1.113943352,0.477121255,0.477121255,0.301029996,0,0,0,0,0,0,0.301029996,0.698970004,0.698970004,0,0.698970004,0,0,1.748188027,0.602059991,0.77815125,0.477121255,1.544068044,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0
OTU_16840,eu730921.1 sphingomonas panni str. 231  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__sphingomonadaceae,g__sphingomonas,s__sphingomonas panni,0.903089987,0.301029996,0.477121255,0,0.903089987,1.176091259,0,0.477121255,0.77815125,0.301029996,0.77815125,0.903089987,0.698970004,2.868644438,0.301029996,1.963787827,0.602059991,0,0,0.903089987,1.342422681,0.954242509,1.278753601,2.181843588,0,1.322219295,0.698970004,1.255272505,1.079181246,0.477121255,0.954242509,0.698970004,0.698970004,1.414973348,1.380211242,0.477121255,1.176091259,0.477121255,0.477121255,0.301029996,0.77815125,0.903089987,1.041392685,1.361727836,0.301029996,0.698970004,1.414973348,0.301029996,0.477121255,0.301029996,1.361727836,0.698970004,1.69019608,0.602059991,0.77815125,0,0.477121255,0.301029996,0.84509804,0.602059991,0.698970004,0.477121255,0.698970004,0,0.477121255,0.77815125,0.77815125,0.698970004,0,0,0.477121255,0.84509804,0,0,1.278753601,0,0,0,0,0.301029996,0,0,0,1.462397998,0.602059991,0,2.155336037,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991,0.301029996,0,0,0.477121255,0.477121255
OTU_2299,fj436424.1 kaistobacter sp. str. imer_a2_13  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__sphingomonadaceae,g__kaistobacter,s__kaistobacter spp.,0.301029996,0,0,0.301029996,0.301029996,0.301029996,0.301029996,0.602059991,0,0.301029996,0,0.602059991,0,0.602059991,2.301029996,1.505149978,0,0,0,0.477121255,0.602059991,0.698970004,0.903089987,0.301029996,0,0.77815125,0.301029996,0.903089987,0.477121255,0.477121255,0.84509804,0.477121255,0.477121255,0.954242509,0.602059991,0.477121255,0.84509804,0,0.477121255,0,0.602059991,0,0.477121255,1.770852012,0.477121255,0.477121255,0.301029996,0,0,0,0.602059991,2.962369336,0.954242509,1.204119983,1.505149978,0.477121255,0.301029996,0.954242509,1.491361694,1.230448921,1.62324929,1.204119983,1.079181246,0,1,1.113943352,1.397940009,1.204119983,0.301029996,0.301029996,0.84509804,0.301029996,0.301029996,0,2.29666519,0.301029996,0.698970004,0,0.301029996,1.857332496,0.301029996,0.477121255,0.477121255,1.301029996,0.477121255,0.301029996,1.73239376,0.477121255,0.477121255,0.477121255,0.698970004,0,0,1.041392685,0.698970004,0.84509804,0.477121255,0,0,0.954242509,0.477121255
